company_clean,connection_count,recruiter_count,hiring_mgr_count,data_leader_count,avg_priority_score,company_canonical,manual_market,manual_category,manual_notes
SQUARERA,1,0,0,0,24.0,SQUARERA,,,
SRCon GmbH,1,0,0,0,19.0,SRCON,,,
SSR Mining Inc,1,0,0,0,21.0,SSR MINING,,,
ST Consultores,1,0,0,0,12.0,ST CONSULTORES,,,
STRONG Conveniada FGV,1,0,0,0,8.0,STRONG CONVENIADA FGV,,,
STX Next,1,0,0,0,20.0,STX NEXT,,,
AUREN Uruguay,1,0,0,0,43.0,AUREN URUGUAY,,,
SUSONITY,1,0,0,0,22.0,SUSONITY,,,
SVPM | Mineração Serra Verde,1,0,0,0,15.0,SVPM | MINERAÇÃO SERRA VERDE,,,
Safra,1,0,0,0,12.0,SAFRA,,,
Salas Montalvo,1,0,0,0,22.0,SALAS MONTALVO,,,
Salentus,1,0,0,0,12.0,SALENTUS,,,
SalesPoint Incorporation,1,0,0,0,30.0,SALESPOINT INCORPORATION,,,
SalesStar Recruitment Mx,1,0,0,0,33.0,SALESSTAR RECRUITMENT MX,,,
Saleshandy,1,0,0,0,22.0,SALESHANDY,,,
Sanar,1,0,0,0,20.0,SANAR,,,
Sancho BBDO,1,0,0,0,21.0,SANCHO BBDO,,,
Sanctuary Personnel,1,0,0,0,21.0,SANCTUARY PERSONNEL,,,
AVA Bioenergia,1,0,0,0,17.0,AVA BIOENERGIA,,,
Saturam,1,0,0,0,21.0,SATURAM,,,
Sauce,1,0,0,0,21.0,SAUCE,,,
Sauter,1,0,0,0,35.0,SAUTER,,,
Savant Network,1,0,0,0,15.0,SAVANT NETWORK,,,
Savener,1,0,0,0,28.0,SAVENER,,,
Scala,1,0,0,0,19.0,SCALA,,,
Scale Healthcare ( India ),1,0,0,0,16.0,SCALE HEALTHCARE ( INDIA ),,,
Scheer Group,1,0,0,0,12.0,SCHEER,,,
Scheidtweiler Strategie,1,0,0,0,8.0,SCHEIDTWEILER STRATEGIE,,,
Schneider Electric,1,0,0,0,18.0,SCHNEIDER ELECTRIC,,,
Scienza Uruguay,1,0,0,0,45.0,SCIENZA URUGUAY,,,
Scopic,1,0,0,0,11.0,SCOPIC,,,
Scotiabank,1,0,0,0,15.0,SCOTIABANK,,,
Scotiabank Uruguay,1,0,0,0,37.0,SCOTIABANK URUGUAY,,,
Search Advise GmbH,1,0,0,0,22.0,SEARCH ADVISE,,,
Search Atlas,1,0,0,0,24.0,SEARCH ATLAS,,,
SeatPick,1,0,0,0,12.0,SEATPICK,,,
Seatrium,1,0,0,0,8.0,SEATRIUM,,,
"Seguros, tendencias y riesgos SURA",1,0,0,0,13.0,"SEGUROS, TENDENCIAS Y RIESGOS SURA",,,
AXA Global Business Services (AXA GBS),1,0,0,0,15.0,AXA BUSINESS (AXA GBS),,,
Selbständig,1,0,0,0,12.0,SELBSTÄNDIG,,,
SellCord,1,0,0,0,34.0,SELLCORD,,,
Selpe Gente e Gestão,1,0,0,0,24.0,SELPE GENTE E GESTÃO,,,
Aarin,1,0,0,0,11.0,AARIN,,,
Senac RS,1,0,0,0,12.0,SENAC RS,,,
Sentry,1,0,0,0,21.0,SENTRY,,,
Seprotec Multilingual Solutions,1,0,0,0,25.0,SEPROTEC MULTILINGUAL,,,
Serena,1,0,0,0,29.0,SERENA,,,
Serpro,1,0,0,0,27.0,SERPRO,,,
ServiceRocket,1,0,0,0,21.0,SERVICEROCKET,,,
Servicio de Salud Metropolitano Central,1,0,0,0,12.0,SERVICIO DE SALUD METROPOLITANO CENTRAL,,,
Seuapê imobiliária,1,0,0,0,8.0,SEUAPÊ IMOBILIÁRIA,,,
Sfera Legal,1,0,0,0,24.0,SFERA LEGAL,,,
Shape,1,0,0,0,27.0,SHAPE,,,
Share People Hub,1,0,0,0,24.0,SHARE PEOPLE HUB,,,
ShareCV,1,0,0,0,31.0,SHARECV,,,
SharePrime,1,0,0,0,17.0,SHAREPRIME,,,
Shell,1,0,0,0,35.0,SHELL,,,
Shift,1,0,0,0,49.0,SHIFT,,,
Aarohaan Sales and Services,1,0,0,0,22.0,AAROHAAN SALES AND,,,
SiDi,1,0,0,0,32.0,SIDI,,,
Sicoob Confederação,1,0,0,0,35.0,SICOOB CONFEDERAÇÃO,,,
Silicon,1,0,0,0,8.0,SILICON,,,
Simon-Kucher,1,0,0,0,23.0,SIMON-KUCHER,,,
Simplest.guru,1,0,0,0,32.0,SIMPLEST.GURU,,,
Simpress,1,0,0,0,27.0,SIMPRESS,,,
Singit,1,0,0,0,37.0,SINGIT,,,
Sistema FIERGS,1,0,0,0,12.0,SISTEMA FIERGS,,,
Sitel Panamá,1,0,0,0,15.0,SITEL PANAMÁ,,,
Sixtema,1,0,0,0,30.0,SIXTEMA,,,
Skalbach GmbH,1,0,0,0,12.0,SKALBACH,,,
Skyone,1,0,0,0,27.0,SKYONE,,,
Smart Fit,1,0,0,0,22.0,SMART FIT,,,
SmartChoice International Limited,1,0,0,0,31.0,SMARTCHOICE INTERNATIONAL,,,
Smarthis,1,0,0,0,27.0,SMARTHIS,,,
Smartsheet,1,0,0,0,12.0,SMARTSHEET,,,
Smartspace,1,0,0,0,12.0,SMARTSPACE,,,
Social Bloom,1,0,0,0,22.0,SOCIAL BLOOM,,,
Sociedade Beneficência e Caridade Lajeado - Hospital Bruno Born (HBB),1,0,0,0,12.0,SOCIEDADE BENEFICÊNCIA E CARIDADE LAJEADO - HOSPITAL BRUNO BORN (HBB),,,
Society of Petroleum Engineers International,1,0,0,0,22.0,SOCIETY OF PETROLEUM ENGINEERS INTERNATIONAL,,,
Aays,1,0,0,0,20.0,AAYS,,,
SoftDoes,1,0,0,0,46.0,SOFTDOES,,,
SoftProject,1,0,0,0,16.0,SOFTPROJECT,,,
SoftSystem IT,1,0,0,0,24.0,SOFTSYSTEM IT,,,
Softonic,1,0,0,0,12.0,SOFTONIC,,,
Abbott,1,0,0,0,22.0,ABBOTT,,,
Abercrombie & Fitch Co,1,0,0,0,28.0,ABERCROMBIE & FITCH CO,,,
Sokobox,1,0,0,0,12.0,SOKOBOX,,,
Solar Coca-Cola,1,0,0,0,18.0,SOLAR COCA-COLA,,,
SolvePlan,1,0,0,0,23.0,SOLVEPLAN,,,
Solventum,1,0,0,0,21.0,SOLVENTUM,,,
Solvex Solutions,1,0,0,0,33.0,SOLVEX,,,
Sonde3,1,0,0,0,34.0,SONDE3,,,
Sopra Steria,1,0,0,0,24.0,SOPRA STERIA,,,
Sorenson Communications,1,0,0,0,33.0,SORENSON COMMUNICATIONS,,,
Sotreq S/A,1,0,0,0,15.0,SOTREQ,,,
Source Resources Pvt. Limited,1,0,0,0,15.0,SOURCE RESOURCES PVT,,,
Sourcicle,1,0,0,0,19.0,SOURCICLE,,,
Sozial-Konzept AG,1,0,0,0,8.0,SOZIAL-KONZEPT,,,
SpaceDev,1,0,0,0,12.0,SPACEDEV,,,
Spark,1,0,0,0,18.0,SPARK,,,
Sparkasse Hannover,1,0,0,0,12.0,SPARKASSE HANNOVER,,,
Abradi,1,0,0,0,8.0,ABRADI,,,
SpeedMart,1,0,0,0,31.0,SPEEDMART,,,
Spencer Ogden,1,0,0,0,25.0,SPENCER OGDEN,,,
Spilberg,1,0,0,0,22.0,SPILBERG,,,
Spilberg IT Dev Careers,1,0,0,0,29.0,SPILBERG IT DEV CAREERS,,,
Spinomenal,1,0,0,0,24.0,SPINOMENAL,,,
Academia do Dev,1,0,0,0,8.0,ACADEMIA DO DEV,,,
Spread Tecnologia,1,0,0,0,42.0,SPREAD TECNOLOGIA,,,
SprintHub,1,0,0,0,12.0,SPRINTHUB,,,
Squaredev,1,0,0,0,35.0,SQUAREDEV,,,
Squash Apps,1,0,0,0,38.0,SQUASH APPS,,,
Accelerant,1,0,0,0,32.0,ACCELERANT,,,
Stadt Essen,1,0,0,0,12.0,STADT ESSEN,,,
Stadt Lünen,1,0,0,0,12.0,STADT LÜNEN,,,
Access Bank Plc,1,0,0,0,27.0,ACCESS BANK,,,
Stahlhart Recruiting GmbH,1,0,0,0,18.0,STAHLHART RECRUITING,,,
Stalse,1,0,0,0,20.0,STALSE,,,
Standard Chartered,1,0,0,0,8.0,STANDARD CHARTERED,,,
Star del Norte,1,0,0,0,21.0,STAR DEL NORTE,,,
Acesur,1,0,0,0,28.0,ACESUR,,,
Stark Medien GmbH,1,0,0,0,12.0,STARK MEDIEN,,,
Statista,1,0,0,0,23.0,STATISTA,,,
StepWise,1,0,0,0,24.0,STEPWISE,,,
Stolt-Nielsen,1,0,0,0,26.0,STOLT-NIELSEN,,,
Storware,1,0,0,0,23.0,STORWARE,,,
Strada,1,0,0,0,25.0,STRADA,,,
Strata Community Insurance,1,0,0,0,27.0,STRATA COMMUNITY INSURANCE,,,
Strategio,1,0,0,0,24.0,STRATEGIO,,,
Strategy Institute,1,0,0,0,27.0,STRATEGY INSTITUTE,,,
Stratum Group,1,0,0,0,25.0,STRATUM,,,
Achs Seguro Laboral,1,0,0,0,18.0,ACHS SEGURO LABORAL,,,
Studio Lyra,1,0,0,0,15.0,STUDIO LYRA,,,
Studio7,1,0,0,0,23.0,STUDIO7,,,
Stylest Boutique,1,0,0,0,8.0,STYLEST BOUTIQUE,,,
Stückle-Druck,1,0,0,0,8.0,STÜCKLE-DRUCK,,,
SulAmérica,1,0,0,0,23.0,SULAMÉRICA,,,
SumUp,1,0,0,0,33.0,SUMUP,,,
Suma Soft Pvt Ltd,1,0,0,0,15.0,SUMA SOFT PVT,,,
SunBelle México,1,0,0,0,29.0,SUNBELLE MÉXICO,,,
SunDevs,1,0,0,0,29.0,SUNDEVS,,,
Sunbit,1,0,0,0,18.0,SUNBIT,,,
Sunndex,1,0,0,0,24.0,SUNNDEX,,,
Suominen Corporation,1,0,0,0,31.0,SUOMINEN,,,
Superhuman,1,0,0,0,27.0,SUPERHUMAN,,,
Support Farma,1,0,0,0,15.0,SUPPORT FARMA,,,
Active Recruitment SEN Ltd,1,0,0,0,19.0,ACTIVE RECRUITMENT SEN,,,
SweatWorks,1,0,0,0,15.0,SWEATWORKS,,,
Sweetpad,1,0,0,0,8.0,SWEETPAD,,,
Swift Recruit,1,0,0,0,22.0,SWIFT RECRUIT,,,
Swiftly,1,0,0,0,21.0,SWIFTLY,,,
Swiss Post,1,0,0,0,18.0,SWISS POST,,,
Swiss Re,1,0,0,0,21.0,SWISS RE,,,
SwitchUp,1,0,0,0,20.0,SWITCHUP,,,
Sylkane,1,0,0,0,40.0,SYLKANE,,,
SymBio,1,0,0,0,19.0,SYMBIO,,,
Synapri,1,0,0,0,25.0,SYNAPRI,,,
Syneos Health via AMS,1,0,0,0,20.0,SYNEOS HEALTH VIA AMS,,,
Synergie Executive,1,0,0,0,30.0,SYNERGIE EXECUTIVE,,,
Syone,1,0,0,0,18.0,SYONE,,,
Activo.uy,1,0,0,0,32.0,ACTIVO.UY,,,
SysPay,1,0,0,0,22.0,SYSPAY,,,
TAKING,1,0,0,0,33.0,TAKING,,,
TALENTIZE Pro Result,1,0,0,0,19.0,TALENTIZE PRO RESULT,,,
TAREA,1,0,0,0,8.0,TAREA,,,
TBG | The Bachrach Group,1,0,0,0,18.0,TBG | THE BACHRACH,,,
TD SYNNEX Multi-Country Area (Español),1,0,0,0,24.0,TD SYNNEX MULTI-COUNTRY AREA (ESPAÑOL),,,
Adalab,1,0,0,0,22.0,ADALAB,,,
TEILOR,1,0,0,0,32.0,TEILOR,,,
TEMAK S.A,1,0,0,0,31.0,TEMAK,,,
TEN - Torres Eólicas do Nordeste,1,0,0,0,18.0,TEN - TORRES EÓLICAS DO NORDESTE,,,
TEN Information Management GmbH,1,0,0,0,8.0,TEN INFORMATION MANAGEMENT,,,
THACO Group,1,0,0,0,21.0,THACO,,,
THRYVE,1,0,0,0,18.0,THRYVE,,,
TITANS CZ,1,0,0,0,16.0,TITANS CZ,,,
TK Chauffeur-und Fahrservice GmbH,1,0,0,0,8.0,TK CHAUFFEUR-UND FAHRSERVICE,,,
TLTD HR,1,0,0,0,21.0,TLTD HR,,,
TMLabs,1,0,0,0,16.0,TMLABS,,,
TOP CABLE,1,0,0,0,18.0,TOP CABLE,,,
TOPBAND,1,0,0,0,28.0,TOPBAND,,,
TOPSTEP GmbH,1,0,0,0,25.0,TOPSTEP,,,
TORTORICI & PARTNERS,1,0,0,0,28.0,TORTORICI & PARTNERS,,,
TP-Link,1,0,0,0,21.0,TP-LINK,,,
TPC Logística Inteligente,1,0,0,0,8.0,TPC LOGÍSTICA INTELIGENTE,,,
TREND-IT,1,0,0,0,12.0,TREND-IT,,,
TRIXXO Nederland,1,0,0,0,12.0,TRIXXO NEDERLAND,,,
TTB Board,1,0,0,0,12.0,TTB BOARD,,,
Tabby,1,0,0,0,18.0,TABBY,,,
Taco Bell,1,0,0,0,9.0,TACO BELL,,,
Addepto,1,0,0,0,15.0,ADDEPTO,,,
TakenJobs,1,0,0,0,12.0,TAKENJOBS,,,
Talan Americas,1,0,0,0,8.0,TALAN AMERICAS,,,
Talando Recruitment,1,0,0,0,18.0,TALANDO RECRUITMENT,,,
Addi,1,0,0,0,18.0,ADDI,,,
Talent Match- Firma de Reclutamiento y selección,1,0,0,0,19.0,TALENT MATCH- FIRMA DE RECLUTAMIENTO Y SELECCIÓN,,,
Talent Nova,1,0,0,0,19.0,TALENT NOVA,,,
Talent Portus,1,0,0,0,22.0,TALENT PORTUS,,,
Talent Works RH,1,0,0,0,8.0,TALENT WORKS RH,,,
Ademicon,1,0,0,0,22.0,ADEMICON,,,
Talentfluss,1,0,0,0,12.0,TALENTFLUSS,,,
Talentful,1,0,0,0,12.0,TALENTFUL,,,
Aden,1,0,0,0,12.0,ADEN,,,
Adm Moveis E Design,1,0,0,0,12.0,ADM MOVEIS E DESIGN,,,
Talento,1,0,0,0,34.0,TALENTO,,,
Talento Humano Empresarial . Independent Professional,1,0,0,0,12.0,TALENTO HUMANO EMPRESARIAL . INDEPENDENT PROFESSIONAL,,,
Talento Incluir,1,0,0,0,30.0,TALENTO INCLUIR,,,
Talentschuppen,1,0,0,0,8.0,TALENTSCHUPPEN,,,
"Tanisha Systems, Inc",1,0,0,0,15.0,TANISHA SYSTEMS,,,
Tanta University,1,0,0,0,8.0,TANTA UNIVERSITY,,,
Tarco Aviation,1,0,0,0,11.0,TARCO AVIATION,,,
Tarento Group,1,0,0,0,23.0,TARENTO,,,
Target Recrutamento e Seleção,1,0,0,0,12.0,TARGET RECRUTAMENTO E SELEÇÃO,,,
Tarmac.IO,1,0,0,0,27.0,TARMAC.IO,,,
Adylog S.A.S,1,0,0,0,12.0,ADYLOG,,,
Teachable,1,0,0,0,35.0,TEACHABLE,,,
Team 1001,1,0,0,0,12.0,TEAM 1001,,,
Tecnocomp Tecnologia e Serviços,1,0,0,0,12.0,TECNOCOMP TECNOLOGIA E SERVIÇOS,,,
TekIntegral,1,0,0,0,22.0,TEKINTEGRAL,,,
Tekgence Inc,1,0,0,0,20.0,TEKGENCE,,,
Teknei,1,0,0,0,18.0,TEKNEI,,,
Telasist,1,0,0,0,26.0,TELASIST,,,
Telefónica,1,0,0,0,34.0,TELEFÓNICA,,,
Teleios Recruitment Ltd,1,0,0,0,11.0,TELEIOS RECRUITMENT,,,
Telespazio,1,0,0,0,12.0,TELESPAZIO,,,
Tempton,1,0,0,0,12.0,TEMPTON,,,
Tenaska,1,0,0,0,21.0,TENASKA,,,
Tereos,1,0,0,0,23.0,TEREOS,,,
Adão Imóveis,1,0,0,0,17.0,ADÃO IMÓVEIS,,,
Terra,1,0,0,0,34.0,TERRA,,,
Texas Psychiatry Group,1,0,0,0,27.0,TEXAS PSYCHIATRY,,,
Texfyt | Nonwoven,1,0,0,0,31.0,TEXFYT | NONWOVEN,,,
The Champions Burger,1,0,0,0,31.0,THE CHAMPIONS BURGER,,,
The Chemours Company,1,0,0,0,27.0,THE CHEMOURS COMPANY,,,
The Citco Group Limited,1,0,0,0,22.0,THE CITCO,,,
The Cross-Cultural Community Services Association (TCCSA),1,0,0,0,19.0,THE CROSS-CULTURAL COMMUNITY ASSOCIATION (TCCSA),,,
The Dream School,1,0,0,0,19.0,THE DREAM SCHOOL,,,
Aegro,1,0,0,0,20.0,AEGRO,,,
The Lubrizol Corporation,1,0,0,0,20.0,THE LUBRIZOL,,,
The Maxol Group,1,0,0,0,24.0,THE MAXOL,,,
The Next Moove,1,0,0,0,19.0,THE NEXT MOOVE,,,
The Play,1,0,0,0,18.0,THE PLAY,,,
The Talent Care,1,0,0,0,12.0,THE TALENT CARE,,,
The University of Göttingen,1,0,0,0,12.0,THE UNIVERSITY OF GÖTTINGEN,,,
The University of Hong Kong,1,0,0,0,8.0,THE UNIVERSITY OF HONG KONG,,,
The University of Manchester,1,0,0,0,12.0,THE UNIVERSITY OF MANCHESTER,,,
The.NextGen GmbH,1,0,0,0,22.0,THE.NEXTGEN,,,
Think IT,1,0,0,0,25.0,THINK IT,,,
Thommes & Kollegen - Architekten und Ingenieur PartGmbB,1,0,0,0,8.0,THOMMES & KOLLEGEN - ARCHITEKTEN UND INGENIEUR PARTGMBB,,,
Tibber,1,0,0,0,23.0,TIBBER,,,
Tiendamia,1,0,0,0,22.0,TIENDAMIA,,,
Tiger Resourcing Group,1,0,0,0,19.0,TIGER RESOURCING,,,
Aerospace,1,0,0,0,8.0,AEROSPACE,,,
Tikiwe® - Taschen aus Kork,1,0,0,0,8.0,TIKIWE® - TASCHEN AUS KORK,,,
Tilburg University,1,0,0,0,12.0,TILBURG UNIVERSITY,,,
Afriam International,1,0,0,0,23.0,AFRIAM INTERNATIONAL,,,
Timing,1,0,0,0,12.0,TIMING,,,
Tintschl Unternehmensgruppe,1,0,0,0,25.0,TINTSCHL UNTERNEHMENSGRUPPE,,,
Tismart,1,0,0,0,24.0,TISMART,,,
Tivita,1,0,0,0,15.0,TIVITA,,,
To Do Green,1,0,0,0,12.0,TO DO GREEN,,,
To LEAD,1,0,0,0,33.0,TO LEAD,,,
Toledo Prudente Centro Universitário,1,0,0,0,8.0,TOLEDO PRUDENTE CENTRO UNIVERSITÁRIO,,,
Tontine Trust,1,0,0,0,23.0,TONTINE TRUST,,,
Top Management,1,0,0,0,19.0,TOP MANAGEMENT,,,
Topaz,1,0,0,0,18.0,TOPAZ,,,
Toradex,1,0,0,0,14.0,TORADEX,,,
Torfresma,1,0,0,0,15.0,TORFRESMA,,,
Toss Bank(토스뱅크),1,0,0,0,12.0,TOSS BANK(토스뱅크),,,
Total Atacado,1,0,0,0,12.0,TOTAL ATACADO,,,
Toteat,1,0,0,0,28.0,TOTEAT,,,
Trade Republic,1,0,0,0,24.0,TRADE REPUBLIC,,,
Trading 212,1,0,0,0,14.0,TRADING 212,,,
TraffHub,1,0,0,0,16.0,TRAFFHUB,,,
Agile Inc,1,0,0,0,12.0,AGILE,,,
Transbacini,1,0,0,0,8.0,TRANSBACINI,,,
Transcodezy IT Solutions Pvt. Ltd,1,0,0,0,28.0,TRANSCODEZY IT PVT,,,
Transportes Cavalinho,1,0,0,0,8.0,TRANSPORTES CAVALINHO,,,
Travel Designer Group,1,0,0,0,21.0,TRAVEL DESIGNER,,,
Tredence Inc,1,0,0,0,39.0,TREDENCE,,,
Trend People,1,0,0,0,12.0,TREND PEOPLE,,,
Trendyol Group,1,0,0,0,23.0,TRENDYOL,,,
Tres Pi | Full-service Agency,1,0,0,0,28.0,TRES PI | FULL- AGENCY,,,
Tribanco,1,0,0,0,20.0,TRIBANCO,,,
Tricura Insurance Group,1,0,0,0,26.0,TRICURA INSURANCE,,,
Agile Lab,1,0,0,0,27.0,AGILE LAB,,,
Trillion Health and Hormone,1,0,0,0,28.0,TRILLION HEALTH AND HORMONE,,,
Trimble Inc,1,0,0,0,19.0,TRIMBLE,,,
Troocoo,1,0,0,0,15.0,TROOCOO,,,
TrueNorth®,1,0,0,0,33.0,TRUENORTH®,,,
TruelyCrack,1,0,0,0,30.0,TRUELYCRACK,,,
Trupropel,1,0,0,0,34.0,TRUPROPEL,,,
TrustYou,1,0,0,0,20.0,TRUSTYOU,,,
Truviq Systems,1,0,0,0,18.0,TRUVIQ SYSTEMS,,,
TryHackMe,1,0,0,0,23.0,TRYHACKME,,,
Tu Terapia,1,0,0,0,8.0,TU TERAPIA,,,
TubeScience,1,0,0,0,12.0,TUBESCIENCE,,,
Turivius,1,0,0,0,23.0,TURIVIUS,,,
Turn2C Consórcio Inteligente,1,0,0,0,11.0,TURN2C CONSÓRCIO INTELIGENTE,,,
Turner & Townsend,1,0,0,0,21.0,TURNER & TOWNSEND,,,
Téo Me Why,1,0,0,0,12.0,TÉO ME WHY,,,
"UNESP - Universidade Estadual Paulista ""Júlio de Mesquita Filho""",1,0,0,0,8.0,"UNESP - UNIVERSIDADE ESTADUAL PAULISTA ""JÚLIO DE MESQUITA FILHO""",,,
UNI7 - Centro Universitário 7 de Setembro,1,0,0,0,12.0,UNI7 - CENTRO UNIVERSITÁRIO 7 DE SETEMBRO,,,
UNITED MACHINING,1,0,0,0,32.0,UNITED MACHINING,,,
UPA 24H - Unidade de Pronto Atendimento,1,0,0,0,8.0,UPA 24H - UNIDADE DE PRONTO ATENDIMENTO,,,
UPS Capital®,1,0,0,0,12.0,UPS CAPITAL®,,,
UPTURNco,1,0,0,0,28.0,UPTURNCO,,,
Ufes - Universidade Federal do Espírito Santo,1,0,0,0,8.0,UFES - UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,,,
Ultra,1,0,0,0,22.0,ULTRA,,,
Umbilical Advanced,1,0,0,0,22.0,UMBILICAL ADVANCED,,,
Agir,1,0,0,0,18.0,AGIR,,,
Under Labz,1,0,0,0,19.0,UNDER LABZ,,,
Understanding Solutions,1,0,0,0,30.0,UNDERSTANDING,,,
UniFirst Corporation,1,0,0,0,27.0,UNIFIRST,,,
Unichristus,1,0,0,0,8.0,UNICHRISTUS,,,
Unico Skill,1,0,0,0,35.0,UNICO SKILL,,,
Unijorge,1,0,0,0,12.0,UNIJORGE,,,
Unilever,1,0,0,0,8.0,UNILEVER,,,
Unimad,1,0,0,0,23.0,UNIMAD,,,
Uniper,1,0,0,0,19.0,UNIPER,,,
Unit,1,0,0,0,8.0,UNIT,,,
Unite Talent,1,0,0,0,12.0,UNITE TALENT,,,
Unity,1,0,0,0,27.0,UNITY,,,
Universidad Católica del Uruguay,1,0,0,0,40.0,UNIVERSIDAD CATÓLICA DEL URUGUAY,,,
Universidad San Sebastián,1,0,0,0,12.0,UNIVERSIDAD SAN SEBASTIÁN,,,
Universidad de 'San Andrés',1,0,0,0,17.0,UNIVERSIDAD DE 'SAN ANDRÉS',,,
Universidad de los Andes (CL),1,0,0,0,21.0,UNIVERSIDAD DE LOS ANDES (CL),,,
Universidad del Alba,1,0,0,0,12.0,UNIVERSIDAD DEL ALBA,,,
Agro Pitangueira,1,0,0,0,15.0,AGRO PITANGUEIRA,,,
Universidade Presbiteriana Mackenzie,1,0,0,0,8.0,UNIVERSIDADE PRESBITERIANA MACKENZIE,,,
Universitas Negeri Makassar,1,0,0,0,8.0,UNIVERSITAS NEGERI MAKASSAR,,,
Universitat Carlemany,1,0,0,0,8.0,UNIVERSITAT CARLEMANY,,,
University of Brighton,1,0,0,0,12.0,UNIVERSITY OF BRIGHTON,,,
University of Denver - Daniels College of Business,1,0,0,0,18.0,UNIVERSITY OF DENVER - DANIELS COLLEGE OF BUSINESS,,,
University of Luxembourg,1,0,0,0,12.0,UNIVERSITY OF LUXEMBOURG,,,
Upshifters,1,0,0,0,27.0,UPSHIFTERS,,,
Upstart 13,1,0,0,0,29.0,UPSTART 13,,,
Uptick,1,0,0,0,12.0,UPTICK,,,
Uscreen,1,0,0,0,20.0,USCREEN,,,
V17 Recruitment,1,0,0,0,19.0,V17 RECRUITMENT,,,
VARTEQ Inc,1,0,0,0,33.0,VARTEQ,,,
VBSO Advogados,1,0,0,0,27.0,VBSO ADVOGADOS,,,
VENTURIA LEGAL,1,0,0,0,21.0,VENTURIA LEGAL,,,
VExpenses,1,0,0,0,15.0,VEXPENSES,,,
VFS Global,1,0,0,0,30.0,VFS,,,
VFX Financial,1,0,0,0,20.0,VFX FINANCIAL,,,
VINCI Energies,1,0,0,0,31.0,VINCI ENERGIES,,,
VMK Holding,1,0,0,0,12.0,VMK,,,
VR Bank Schleswig-Holstein Mitte,1,0,0,0,12.0,VR BANK SCHLESWIG-HOLSTEIN MITTE,,,
Valcon,1,0,0,0,21.0,VALCON,,,
Valense,1,0,0,0,21.0,VALENSE,,,
Valeria Industrióloga,1,0,0,0,31.0,VALERIA INDUSTRIÓLOGA,,,
Valid,1,0,0,0,11.0,VALID,,,
Vallora Benefícios,1,0,0,0,12.0,VALLORA BENEFÍCIOS,,,
Valor Real Empreendimentos,1,0,0,0,8.0,VALOR REAL EMPREENDIMENTOS,,,
Value2Biz,1,0,0,0,31.0,VALUE2BIZ,,,
Agência FG,1,0,0,0,8.0,AGÊNCIA FG,,,
Van Hyde International,1,0,0,0,27.0,VAN HYDE INTERNATIONAL,,,
Van den Oudenrijn B.V,1,0,0,0,12.0,VAN DEN OUDENRIJN B.V,,,
VanesaRinaudo.HR,1,0,0,0,19.0,VANESARINAUDO.HR,,,
Vanguard,1,0,0,0,29.0,VANGUARD,,,
Various Companies,1,0,0,0,12.0,VARIOUS COMPANIES,,,
Veho,1,0,0,0,12.0,VEHO,,,
Veloe,1,0,0,0,27.0,VELOE,,,
Ventura TRAVEL,1,0,0,0,27.0,VENTURA TRAVEL,,,
Venture People,1,0,0,0,25.0,VENTURE PEOPLE,,,
Venue GTM,1,0,0,0,20.0,VENUE GTM,,,
Verena Laumayer,1,0,0,0,12.0,VERENA LAUMAYER,,,
Agência LK,1,0,0,0,20.0,AGÊNCIA LK,,,
VeriiPro,1,0,0,0,25.0,VERIIPRO,,,
Verisure,1,0,0,0,21.0,VERISURE,,,
Verizon,1,0,0,0,27.0,VERIZON,,,
Vertex Agility Ltd,1,0,0,0,19.0,VERTEX AGILITY,,,
Vertical Falls LLC,1,0,0,0,23.0,VERTICAL FALLS,,,
Ajuntament de Palma,1,0,0,0,8.0,AJUNTAMENT DE PALMA,,,
Akad Seguros,1,0,0,0,12.0,AKAD SEGUROS,,,
Vialaser Depilação,1,0,0,0,12.0,VIALASER DEPILAÇÃO,,,
Viamafia Fitness,1,0,0,0,18.0,VIAMAFIA FITNESS,,,
Vibe Group,1,0,0,0,19.0,VIBE,,,
VinDynamics,1,0,0,0,31.0,VINDYNAMICS,,,
Vintelix,1,0,0,0,34.0,VINTELIX,,,
Viridien,1,0,0,0,12.0,VIRIDIEN,,,
Virtual Internships,1,0,0,0,15.0,VIRTUAL INTERNSHIPS,,,
Virtual Minds,1,0,0,0,20.0,VIRTUAL MINDS,,,
Aktios,1,0,0,0,34.0,AKTIOS,,,
Visible,1,0,0,0,15.0,VISIBLE,,,
Vision Cybersecurity,1,0,0,0,12.0,VISION CYBERSECURITY,,,
Visser & Van Baars,1,0,0,0,24.0,VISSER & VAN BAARS,,,
Visure Solutions,1,0,0,0,31.0,VISURE,,,
Vitoria - Recursos Humanos,1,0,0,0,34.0,VITORIA - RECURSOS HUMANOS,,,
Viva Republica (Toss),1,0,0,0,15.0,VIVA REPUBLICA (TOSS),,,
Viventium,1,0,0,0,34.0,VIVENTIUM,,,
Volis,1,0,0,0,28.0,VOLIS,,,
Voltic Inc,1,0,0,0,27.0,VOLTIC,,,
Voluble Systems LLC,1,0,0,0,41.0,VOLUBLE SYSTEMS,,,
AkzoNobel,1,0,0,0,18.0,AKZONOBEL,,,
Vontier,1,0,0,0,28.0,VONTIER,,,
Vorbrix,1,0,0,0,20.0,VORBRIX,,,
Vp GmbH,1,0,0,0,32.0,VP,,,
WAGNER LIVING,1,0,0,0,12.0,WAGNER LIVING,,,
